doc_id,cleaned_text,bertopic_topic,bertopic_probability
141596136,place adorable situated quiet neighbourhood min walk away train station tram stop min walk fitzroy garden favourite walk day close cbd close walked almost everyday except going south vincent added lot fine detail hospitality albeit absence myki card realise checkout toileteries timtam fridge etc minor catch flat old building soundproof hear people talk next door footstep however earplug bedside table convenience another fine detail comfy overall thanks vincent,-1,0.0
116249399,property clean modern gary easy contact supplied touch fruit milk toiletry make even enjoyable recommend property,-1,0.0
218298277,muy buena ubicacion el departamento muy bonito grande,54,1.0
21119537,absolutely amazing needed minute walk city centre homely feel garden made pleasurable richard great helpful friendly defiantly anytime,-1,0.0
350285730,nice annabelle stayed night whilst attending equitana clean functional space guest recommend others travelling,50,0.9589924178771012
113437611,amazing place even better expected bedroom view cleanliness overall ambience dream come true hermann great host provided plenty information advice enjoying recommend staying looking time relaxation,-1,0.0
53777606,natalie ben great host ben welcomed lovely home easily contactable finding house even offered meet station location house great public transport hiring car house great clean tidy conscious keep way bedroom private bathroom lovely along whole house recommend staying ben natalie thanks,103,1.0
103135283,great location well kitted convenient,77,0.5800458654362931
178571470,great place awesome view graeme extremely responsive friendly thanks picking station really appreciate house comfortable needed consider coming back warmer take full advantage great space facility,-1,0.0
243992418,peter julie place terrific close spencer street station skybus terminal quick walk park queen vic market flat spacious well looked could need weekend away including coffee maker ready venture first thing morning easy find easy get host eager enjoy even folder tip local eatery etc really thoughtful touch,-1,0.0
121521686,great location host easy deal regard arranging check late check,24,1.0
163516119,nice relaxing place,52,0.13441939321311522
246146881,great chantel jimmy place nice quiet need central lot cafe small shop minute walk closest tram stop take city chantel jimmy accomodating earlier expected arrival thankyou,-1,0.0
215293825,nice,47,1.0
127757622,great location,41,0.9873979463179325
336097449,awesome place stylish cosy especially bed clean convenient walk place catch bus tram check check breeze first concerned staying street level window opened time feel unsafe recommend great place come back found,-1,0.0
316724116,great,29,0.5412056061276852
139330932,cool place like staying tree house need great location,12,0.8161024684169647
129441534,wendy townhouse brunswick east stunning property could comfortable easy walk east west front door lead cafe shop take tram downtown one tram line lead way st kilda beach go past botanic garden beyond wendy made arrival check super easy great communicate provided excellent info book home surround made feel like place time property immaculate comfortable bed furniture plenty kitchen item lot extra provided helped feel home toy kid step stool booster seat really eased stress traveling one playground right across street added bonus recommend place enough especially family looking easy relaxing time,73,1.0
345986682,modern clean tidy nice deck location fantastic near train station,87,0.9843726041212906
330747772,probably take relaxing time home,-1,0.0
255926670,nice place good host thanks,-1,0.0
254991997,petr reaponsive,-1,0.0
53607124,absolutely delighted listing expected clean generously spacious large group enjoyed ambiance endless grassy field surrounding secluded property thanks back future,-1,0.0
264819861,lovely place need provided thanks lot,101,1.0
346496546,great location great place,48,1.0
351424754,place amazing close city center good looking view amazing best ever,13,0.3517513821321082
237163650,great host helpful easy reach,43,1.0
177145517,nice modern caters well couple small family second bedroom offer privacy glass fronted use,-1,0.0
6264665,theresa one nicest host b b really helpful easy going house really clean well maintained cosy location superb close many good winery cat really lovely easy get along well back visit,90,0.9664815990911233
216965754,great excellent location perfectly suited short easy short walk plenty public transport cafe bar caitlin communication excellent ensuring hassle free,4,1.0
143891613,hi neil mark bron thanks great thorough welcome tour flat bron went smoothly fortnight location perfect fully equipped kitchen laundry facility exactly needed business trip pool steam room bonus used time,-1,0.0
287196157,great location clean simple comfortable,23,0.6812779130082005
231585188,unit great location cool view lawrence super helpful great place,-1,0.0
116586515,great super clean nice private area want lot perfect needed,3,0.6397573436238574
350682254,great host great place great location host understanding check time made sure good asked,31,0.5111832206533031
125064747,best place stayed trip dark dingy room fortunately needed bed night guess pleasant enough although difficult make conversation check interest wifi joke work kept disconnecting put long username password never come back st kilda matter,-1,0.0
232024066,absolutely fantastic experience could fault thing view short spectacular good value money certain visit,33,0.7934756505166082
235207221,friendly clean welcoming,-1,0.0
301811001,star way good location value money good space well designed responsive adjective want add certainly recommend comfortable place short term thanks seb,-1,0.0
103681455,dave friend vincent two awesome people made warmly comfortable nice place great view highest floor building place convenient easily accessable hot spot cbd worth every penny paid,0,1.0
295633611,st floor view modern city living free parking unit comfortable exceptionally well equipped kitchen good pot pan plenty crockery glass cutlery wonderful set sharp kitchen knife large cast iron casserole rice cooker several large bowl preparing food cooking easy treat view north breathtaking day night weather looking city open plain hill far distance wow location fantastic middle cbd tram every direction place eat within one block could count supermarket fresh food shop within one block well queen vic market minute away middle cbd made getting around seeing sight breeze kenny great host looked request promptly look forward staying,-1,0.0
148508412,great experience hoped recommended,93,1.0
279882425,great spot access small offer third time intend return,11,0.4483322989791659
188842255,beautiful room great spot,57,1.0
330726012,nice place convenient location lot restaurant cafe nearby well train station minute walk away,4,1.0
355082335,wonderful convenient location amenity could think needed included comfy cosy home away home,12,0.6855224547907545
159130175,host wonderful place clean located close shop food thoroughly recommend,-1,0.0
79127221,julie made place welcoming nice comfy place,-1,0.0
274330567,good clean place great location,3,1.0
126822851,peter place amazing clean modern location great communication peter prior visit excellent check breeze able walk city south wharf recommend peter place,-1,0.0
132614682,enjoyed time daniel place flexible timing pic justice really stunning great peaceful place back soon thanks dan wonderful experience,-1,0.0
135382695,nice cosy place calm surroundings close public transport shop beach,-1,0.0
214136756,amazing property aware need climb stair room stacked one top although located bustling area quiet bed comfortable host paid attention every detail make wonderful experience,5,0.5521763124609899
128685873,chloe matt great host friendly helpful well organised room bright clean need feel comfortable enjoy calm nice location public transport city close great place exploring,-1,0.0
214906358,wonderful view location amazing city public transport close,-1,0.0
218599923,donna perfect central location excellent street quiet night outside car walking distance exactly presented convenient need donna incredibly responsive helpful full mark,-1,0.0
233763216,spacious accommodation well located excellent contact information prompt courteous,-1,0.0
251940376,wonderful house new decoration especially kitchen declined sofa unbeatable view balcony sunset night scene,32,0.7368632812399848
11372059,marjolein wonderful host thoroughly enjoyed staying place day st kilda first experience bit sceptical first like person know private home turned wonderful experience pleasant chat evening two absolutely gorgeous cat friendly advice whenever needed even sightseeing tour last day taking airport marjolein nice woman considerate attentive staying beautiful house recommend,-1,0.0
50293169,host welcoming described listing could possibly needed supplied location perfect quiet relaxing holiday,72,1.0
203040835,recommended great location amazing view clean flexible check check time kind reliable responsive thoughtful host family really enjoyed,-1,0.0
22304888,check easy smooth process jay met outside building time agreed min away airport spacious kitchen fully equipped comfortable location southbank great location near city rowdy communication response always fast clear thank toby,64,1.0
196352408,short walk southern cross station making perfect place arriving late clean communication host really good snug,25,1.0
173779018,second eugenie lovely studio last perfectly located fully stocked kitchen bathroom bit could ever need gorgeous interior beautifully clean gem,-1,0.0
81368341,julie super helpful gave great recommendation cosy handy ensuite simple breakfast provided fun use bike explore thank,-1,0.0
187360656,great townhouse location fabulous host accomodating beach within walking distance middle park village great,-1,0.0
239974080,great passer throughs long term convenient paid street parking free evening morning great location next beautiful albert park shop clarendon street easy keep clean nice balcony big glass door like fresh air,4,0.5747546010474259
204395884,first time stayed owner home original intention independent bit wary perfect experience warehouse space ideally suited fuss experience unassuming easy host suited either single person couple visiting first time appreciative guidance city originally know city extremely well need help clearly available great location description absolutely accurate stayed hundred time hotel family friend place choice future visit,-1,0.0
343523990,great convenient location,77,1.0
273975647,great host helpful good space,-1,0.0
278827672,true listing convenient location great super host thank,31,1.0
54606527,mixed date changed date later december looking forward paul helpful,-1,0.0
207255653,worth every cent really cosy modern one nicest view close,-1,0.0
284657252,great great location abby quick respond offer lot helpful advice recommend staying regret,-1,0.0
235200736,carla place great could need small touch like fresh flower made even pleasant staying area,-1,0.0
71545235,arrived late left early enjoyed overnight spectacular morning view conveniently located traveller using either car public transport gloria hospitable made every effort accommodate offer refreshment ensured comfortable thanks gloria,66,1.0
147283003,really great value basketball court across road fun location good central lot good eats around another key suggestion make difficult coordinate people overall enjoyed,8,0.8375657821666693
82204214,modern clean simple needed great location great view balcony supreme court easy check fast communication owner lot public transport option nearby short walk cbd recommend,0,1.0
209742885,small compact great location excellent restaurant close walking distance tram city outside,1,0.8232347101810643
50831333,andi helpful quick response described small issue bit traffic noise arterials even door shut maybe used amount traffic,26,0.935796457594076
210506841,lovely place come back three bathroom good everyone shower ready time really nice warm house backyard area really privet really nice sunny loved room big mirror wardrobe make mirror bathroom servo really close super market nice pub area really lovely train station close,-1,0.0
136455516,excellent rapport qualit prix proche tout southern cross station centre ville supermarch l appartement est tr confortable bien quip bien insonoris avec cerise sur le g teau piscine salle fitness et le sauna l accueil judy tait excellent disponible pour tout renseignement au point l appeler si nous tions perdus dans ville ce qui est difficile faire car est une ville facile nous avon appr ci gentillesse son mari notre depart qui nous aid porter bagages valeur sur ah j oubliais judy est tr r active dans l change mail,18,1.0
172438056,peter guest amazing share happy moment staying everybody accepted house handy position near lively zone quiet corner minute nearest station furnished necessity good,-1,0.0
237976466,perfect weekend getaway studio beautiful location peaceful quiet great breakfast thoughtful extra included back thanks meghan,-1,0.0
181501906,lovely cosy space essential thanks hosting one night recommend anyone visiting,-1,0.0
140418649,marc lovely place right next beach room neat tidy hangout living room marc relaxed chill guy offer easy conversation good advice local restaurant shop oceanside balcony outdoor grill fry home made burger watching sun set ocean scenic,-1,0.0
296479880,smallish space good location,56,0.803023208324587
279502323,diamond chance meet host please great experience,43,0.9169203658952929
280261495,amazing time staying two kid comfortable spacious awesome location train end street could centre city ten minute tram stop around corner great time exploring bridge rd richmond fantastic shopping lot cool cafe around corner burwood rd walked breakfast muharram cafe popular good reason recommended go early hard get table kid loved velvet pancake chocolate dipping sauce shopping local supermarket min walk lot beautiful park kid particularly liked play equipment morang rd reserve min walk host great clean well equipped bed comfortable recommended come back sure thank great,-1,0.0
25678038,good communication exactly stated quiet unit nice neighborhood close university good air conditioning nice light spacious feel like picture hope able come back,-1,0.0
236930833,,2,1.0
196058442,great place cosy room plenty storage space big window let sun really friendly people always offered help showed kitchen bathroom utility arrival recommend accomodation,15,0.8115505724288115
273090367,fantastic location great vibe super comfortable place get spend time ayush gladly book,-1,0.0
60675347,pauline fabulous looked online location convenient min city tennis around corner ngv pauline welcomed time convenient checkin easy pauline advice super mart coffee shop restaurant transport prompt rectifying one small problem thx pauline making first experience success,-1,0.0
205303272,absolutely loved location beautiful view plenty cafe shop near place clean feeling star hotel helen great host friendly welcoming good communication,4,0.6166078107760036
23598289,meet misty family home clean nice family,42,0.8602725754468689
311692065,greatest time,19,0.45939698436589355
55611054,fantastic time funky modern house altogether place perfect large small group design house cool large open plan living dining area bathroom clean spacious bedroom great large comfy bed wifi pack whopping mbps entertainment system well stocked netflix surround sound staying delight surrounding neighbourhood ber cool,15,0.9389055585992929
229483716,perfectly located enjoy great view comfortable bed easy access good shopping great restaurant,5,0.8309465591168608
37306098,host jasmin welcoming extremely helpful great local eat recommendation many gorgeous terrace house beautifully presented comfort home trouble fitting family five concerned coming warmer climate feared heating kept warm cosy jasmin provided extra blanket enjoyed oliver paddock amazing home equally amazing pleasantly quiet location convenient tram couple street away one way train end street way soonest possible chance recommend,-1,0.0
310726840,sweet clean peaceful home lovely neighborhood two friendly host described,-1,0.0
53879889,hallo john war super das du mir ein zimmer deinem zuhause al erstes zuhause zur verf gung gestellt hast auch das ich dich tag meiner anreise anrufen konnte wann ich wollte damit ich einchecken konnte war nach chten unterwegs eine riesige erleichterung bei dir war alles wie im inserat beschrieben ein regelm ig gereinigtes bad eine k che und da beste ein garten mit den h bschen australischen vogeln und einem super knuddeligen hund konnte ich einem wochende dem ich zuhause arbeiten musste trotzdem den warmen australischen fr hling im garten genie en du warst allen dingen hilfsbereit und sogar ein fahrrad h tte ich mir von dir ausleihen k nnen ich habe letztlich nicht genutzt danke dir aber trotzdem herzlich ich w nsche dir und deinen liebsten alles gute tina,89,1.0
210945516,flat good place know st kilda better mauro great host helped lot finding whatever need especially gona start australian trip thanks see soon,7,0.45096773342415825
309177425,location really great gym available arthur really good host responds quickly willing help guest solve problem,8,1.0
296455195,great place jane attentive host location convenient great value hiccup car space janes control still went beyond trying resolve wonderful host wonderful great value tick box,36,1.0
247830986,thank providing beautiful home lovely space functional well furnished great link town,-1,0.0
112062631,nice modern one bedroom great south yarra location close shop public transit robert great host communicated well,-1,0.0
199749892,star round,28,0.16314252218957828
242939891,touch home fantastic decor bedroom great perfect mix comfort style perfect location get joanne host lovely quick respond issue,80,0.9602750323856658
226877363,amazing cozy place freedom use common place like kitchen drawing roomdini g room excellent,52,0.21668518166372264
69170508,best view docklands great location lovely apattment really nice host,-1,0.0
54435671,jill great host communicated well made arrival stress free,-1,0.0
348451434,great base get train lovely coastal walk brighton st kilda,7,0.6004333650781221
230752229,beautiful apt well decorated need appreciate well located recommand,-1,0.0
164994803,host canceled reservation day arrival automated posting,10,1.0
314529046,good quiet family accommodation everyone get business,-1,0.0
40025847,great hope come back sometime cabin spacious needed comfortable good linen nice bathroom eqipped kitchen supply great view great private getaway thank,-1,0.0
236687289,clean large room good landlord,-1,0.0
217335070,thank letting staying place enjoyed alot,-1,0.0
111799042,nice house nicer furnishing good,20,1.0
85182993,mick,28,0.41309569065964
217907,raewyn fantastic host extremely friendly easy get house lovely great area recommend raewyn beach house anyone looking close beach city,-1,0.0
275389825,great,29,0.388834961540692
198875427,good,38,0.06235794278658949
145577209,great place clean great furniture enough room x x adult baby fantastic location great cafe restaurant walking distance bonus car park leave car go explore back next,-1,0.0
302636832,clean modern needed easy find great location short walk chapel st,-1,0.0
101270943,absolutely perfect came colleague work conference space bathroom spacious live via communal space clean linen extra furnishing made extremely comfortable host wonderful chat pre return recommend,-1,0.0
257118991,great location short walk restaurant bourke st mall nightlife supermarket nice lot potential unfortunately unclean well maintained,4,0.7225447638547864
347787704,recommended,55,1.0
196065116,clean lovely house enjoyed,42,1.0
252981137,kathy best lovely person enough clean tidy great location unfortunately operation prior staying get amenity kathy provided thank back xo,-1,0.0
158483754,great people great help understanding situation thanks guy,6,0.3588111865531433
332659081,caroline studio well located key code access gave flexibility checking needed caroline welcoming quick reply message ideal place grandparent visiting family return elizabeth,66,0.9763854450809161
233736979,great location,41,0.15624853691640508
162423980,amazing well equipped comfortable central close casey helpful reliable organised host made enjoyable recommend friend family,-1,0.0
159409357,tanyth place unreal location tucked away quiet yet second away action south yarra offer including train station restaurant etc extremely clean tidy charming loved baaaack lovely tanyth offer breakfast kind mention smart thank,-1,0.0
247553530,good place need,22,0.093340151637642
313760789,location close shopping centre train station house tidy beautiful condition great time bbq friend spacious balcony,-1,0.0
66170208,clean quiet place pretty described recommended close need tram train supermarket thanks,1,0.7133909354128237
326714215,gavin welcoming helpful arrived bed big room super comfortable stone throw food mecca high street thanks gavin,-1,0.0
313691316,julie perfect host easy going great advice area made check super easy home beautiful felt relaxed welcome staying perfect location st kilda close sea,-1,0.0
201207580,amazing amazing great location emily helpful recommended well equipped house met expectation,12,1.0
213131180,great stylish stopover city good location modern building thank,-1,0.0
133338052,clean spacious close,3,1.0
131298761,husband law recently stayed beautiful big spacious comfortable bed amazing back yard lovely touch house recommend staying family friend trip back,-1,0.0
57192921,reny dick really nice couple welcoming kind house huge clean tiny room beautiful well place quiet plea near supermarket convenience every guest strongly recommend lovely home,-1,0.0
211448974,great lovely view city tidy tim andres polite accommodating,-1,0.0
10150980,wonderful place great location already sung praise many friend recommend hospitality excellent thanks rossco,82,1.0
16106534,claire friendly helpful property described short walk beach front shop transport link,-1,0.0
220144927,stayed christmas two night place really lovely nice clean throughout bed comfy house located quiet street good relaxing time,-1,0.0
127901306,kellie extraordinary host week place fantastic public transport conveniently accessible space accurately represented recommend traveller,-1,0.0
290627470,excellent accomodation docklands clean nice home touch making comfy average tidy place close public transport perfect business trip site swimming pool gym sauna great place relax especially day spent office host fast response even plane late middle night matter fact check experience smooth welcoming great considering pm,-1,0.0
10237204,quiet clean private room recommending place others,74,0.9247094028435241
329843090,modern stylish clean great view close tram,-1,0.0
171176546,perfect location elegant suburb st kilda within walking distance best cafe restaurant communication sandra excellent clean one need tram stop outside allows easy access city recommended,7,0.3252588704920782
114234824,carla place exactly shown picture lovely bright clean within easy walking distance tram city short walk beach thank stocking fridge cupboard goody husband glad need go supermarket shop arrived lovely,-1,0.0
290111097,exactly displayed net,-1,0.0
226122432,moonya absolutely stunning place art deco building character beautifully set furnishing ground garden pond simply beautiful moonya took back time could happily stayed forever priy wonderful host easy communicate gracious honestly fault location house thank back,-1,0.0
235766794,carole lovely made whole easy studio clean nice separate access overall great,-1,0.0
143130673,great location suited well wifi super tv touch really made comfortable although busy road quiet tranquil,30,0.44247546674305027
223872789,good location able leave bag reception checking great friendly hotel staff,-1,0.0
64876091,great welcome toby property manager hand help whenever question unit large could possibly need great location walk city whilst quiet night great spot buzzing southbank toby included fantastic guide area around afield bible,-1,0.0
104499885,colin friendly host honestly seemed care happy comfortable beautiful great location walking distance lot attraction great food,16,0.7831842429394521
272680815,location near city min walk chinatown min walk tram take city area dining table house except wall table use dining home cozy comfortable,1,1.0
227074059,partner stayed leah ally place saturday night great night sleep enjoyed room described site thank,80,0.9721466244858742
287228931,good job bob,19,0.7458531228344202
8237179,stayed julia place couple night visit friend living close location perfect close friend heap great bar cafe restaurant bedroom bathroom felt really clean nice comfortable weekend topped breakfast excellent cafe recommended julia road,-1,0.0
44174545,rebecca made feeling welcome checked visit ensure fine description treehouse accurate clean cosy stylish safe neighbourhood convenient cafe bar restaurant tram,-1,0.0
326664543,space fantastic load room private autonomous rest house great facility stylish appearance nice view outside across valley brenda introduced two dog horse colourful birdlife property even drove pick car left nearby reception venue exceeded expectation,-1,0.0
46989047,penny away friend checked great communication whole time awesome cool comfortable bed perfect spot well close recommend,5,0.8201128690101088
271985003,visiting daughter son law wonderful sarah matt beautiful thoughtfully appointed cabin wonderful view extremely well set comfort ease staying thanks great host,-1,0.0
251945884,lovely place min tram away flinders street station two minute walking victoria road close nice restaurant hotel pub major aussie supermarket convenience store great communication helpful lovely tracy,-1,0.0
116692262,free transfer skybus smooth self check block car rent office minute walk away coffee tea snack already provided clean bathroom great water pressure ample space lay make lady awesome bed dining table study table air con balcony description good review true tick right box great home requires plus host friendly funny yet,-1,0.0
341816711,great hospitality location near,82,1.0
323616024,fantastic spotlessly clean great amenity including quiet pool wonderful view albert park lake great location min walk tram st kilda road great communication host,7,0.4011972660242114
228470465,house great perfect location walking distance best lygon st offer,34,1.0
191039713,nice cozy house recommended,52,0.7421738640409916
230290652,amazing place comfort home great location explore walking distance fantastic cafe restaurant bar richmond sporting precinct krystie best host helpful accommodating always phone call away needed recommend staying,59,1.0
301843960,great place location spot checking really easy benet able meet explain access car park etc spotless photo justice,-1,0.0
296923318,comfortable clean quiet accommodation,-1,0.0
174145054,great place great location business conference centre great view perfect,-1,0.0
215810726,friend stayed one month room bathroom kitchen dining always kept clean nice first day flight delayed arrived house around late night gave warm welcome hot tea really tired time felt sorry arriving late hospitality amazing gave lot help make life better myrna sometimes cooked really good time talked together really funny could really nice time thanks dandenong hospital min walk dandenong plaza shopping mall around min walk min bus bus stop near house easily access shopping mall dandenong station thank enough philip myrna hope see one day,-1,0.0
276799385,great location,41,1.0
124890185,speak enough place plenty room minute walk lygon st great food coffee tram close get city back recommend host helpful,-1,0.0
107410910,good modern clean well equipped exactly promised located quiet neighbourhood close public transport easy access everywhere great recommend everybody thanks,-1,0.0
20847490,great location behind south bank close cbd spacious described arji great host easy communicate well kitted could need arji even provided breakfast food drink nice bonus,0,1.0
113899504,family great paige house town short drive away paige provided lot thing explore around healesville great communication made feel welcome,-1,0.0
222838363,great location close good communication,6,1.0
347812712,great night away city great location friendly host recommend anymore,-1,0.0
55457604,great daniel room small still bigger average hotel room well fitted full kitchen choose cook location amazing close tram walkable centre city best right across road victoria market check easy actually get meet daniel process smooth check time generous thank daniel thoroughly enjoyed hope back really soon,73,0.8878891115862007
306657134,good location,92,1.0
106359994,location excellent easy shop take stuff back go,3,1.0
201169797,great host lovely place matiya natalie really welcoming made feel home straight away first time matiya gave lot good tip place check generally helpful thoroughly enjoyed staying recommend place everyone p dog otis super cute,90,1.0
284659461,wonderful location host recommend georgina,-1,0.0
138085860,great location loved rooftop pool could couple pillow use wine glass view great,8,1.0
226286375,nice,47,0.911311456270262
132609630,room central convenient right next southern cross station free tram zone clean good size weekend away,1,1.0
247556099,courtney absolutely wonderful comfortably fit people clean tidy air conditioner work charm close night life restaurant thing brunswick friendly,110,1.0
282618039,great space spend day wait super clean new right tram line thanks guy,1,1.0
300352480,host canceled reservation day arrival automated posting,10,1.0
26139176,see previous review extended,-1,0.0
47057006,quiet area yes helpful pleasant couple,37,0.6337314271088779
56695315,perfect room clean spacious exactly like picture train station close flat find nice market ying amazing host gave lot tip city,74,1.0
250648053,central great view,13,0.6656447535137255
347111732,sherry place wonderful immaculately clean warm inviting view spectacular already planning next,-1,0.0
65442310,loved end road trip month old son stayed law live area simone adam great host warm accommodating studio spacious larger photo yay clean modern quiet cozy bed ultra comfortable arrival chocolate waiting bed towel washing machine helpful side entrance privacy felt like staying friend place really enjoyed thank simone enjoyed chat hope see one day bali,-1,0.0
236291485,li nice willing help query parking space plus well en suite room large good two one access kitchen backyard recommend staying middle eg st kilda fitzroy city easy get via tram especially via car li great host communicated well gave space privacy,-1,0.0
52182274,bungalow spacious comfortable kitchen fully equipped toilet clean bed comfortable thanks samantha craig enjoyed,5,0.5653146922056719
297423788,great pleasure nina place room clean tidy vibe decoration room friendly location great close tram nina helpful flexible check time satisfied recommend accommodation everyone looking comfortable clean room wonderful host,60,1.0
70331409,thanks henry wonderful accomodation completely enjoyed time place look forward booking house weell looker brand new clean got better,-1,0.0
353623813,exceptional hospitality gracious considerate host great central position commanding view ten minute beach tram ten minute art precinct cbd bedroom bathroom close together easy access kitchen place central traveller age young old enjoy,108,1.0
215137388,great location clean good amenity awesome suggestion information host russell,-1,0.0
110512128,good nice convenient easy find check needed,24,1.0
221823443,recommendable accomodation caroline star host beautiful zone,-1,0.0
117363769,enjoyed shoshi tal lovely family friendly neighbourhood close chadstone shop woolworth playground needed immaculate lot essential item provided excellent communication,-1,0.0
226469534,amazing view amazing location beautiful modern great communication always make life easy well happily thanks cosy,6,0.34810082886780713
139509517,lizzie gave clear instruction self check going arrived location convenient close lot shop food place place clean comfy cute cheeky kitten love attention keep thanks,-1,0.0
57625667,place nice expected picture parking street easy wifi difficult use signal strong great place location though,61,1.0
139905994,lovely clean caravan beautiful scenic view,27,0.7435600781264855
317932650,beautiful place future,-1,0.0
207271171,nice tidy intercom broken meant able contact one guest resulting able get room hand soap cover duvet,-1,0.0
283015348,beautiful place outdoors area amazing,51,1.0
201744019,penni place paradise amazing relaxing time get need penni great host made sure comfortable watching start moon besides fire one fantastic feeling coming back thank penni,-1,0.0
279506115,stylish hide away great location great host could want home away home,-1,0.0
347787753,great location easy walk southbank nice quiet lovely pool spa area wont disappointed,8,0.6172496441603804
198562880,thanks jane anton opening house last time pristine condition love location close beach shop restaurant back,-1,0.0
305812386,good location,92,1.0
239232738,great place cafe lot charm great location stayed see concert margaret court arena found great cafe bar pub along way cafe breakfast hendri ideal,4,0.7800127839227158
204580075,best place friendly helpful host thank see next time,-1,0.0
329010637,local otima localiza ao jm recebeu com carinho cuidado,54,0.10203975198625166
87736947,nice provided gan che extremely helpful responsive location convenient house clean quiet,-1,0.0
210509973,husband stayed john paul place spring racing carnival great location john wonderful host even sending detail restaurant attraction advance late town accommodated change arrival time greatly appreciated weather bad cup day even sent message say umbrella use wardrobe wonderful,-1,0.0
338546578,absolutely amazing gold star customer service jane zeng beautiful quick responding enquiry beautifully presented felt comfortable safe staying thank fantasic host,-1,0.0
345745887,amazing time perfect travelling business bed super comfy clean nice touch list restaurant check recommend staying town looking spend time cbd,0,0.38932510505395
24845163,family thoroughly enjoyed house nice plenty room photograph accurately show house appears loved neighborhood short tram ride cbd easy walk south market two separate area restaurant shop bowled one afternoon nearby bowling club great fun james excellent host easy deal first experience happy cheer andy,-1,0.0
313112466,quality accommodation well presented,40,1.0
159861991,fantastic place location ideal access cbd communication sasha prompt clear helpful carpet tired good otherwise recommended others,0,1.0
194111016,great location view appartment awesome bedroom bathroom exceptional clean use sure,-1,0.0
60758604,house lovely feel calm welcoming julia met friendly helpful house perfectly located easy public transport city good cafe quick walk away,-1,0.0
153811331,great weekend away staying osbert place quick respond contacted allowed check early super friendly clean neat comfortable great location able walk everywhere wanted go within min great shopping restaurant bar theatre right door step want heart regret,-1,0.0
250105923,olga house beautiful picture imagine incredible hospitality heartwarming really made sure thought incredibly gracious host could recommend thanks,-1,0.0
251962715,really enjoyed frank justine place beautifully furnished mod con view fabulous endeavour future,-1,0.0
108327571,lawrence made comfortable accommodated need early check went way ensure arrival smooth accommodation extremely comfortable fantastic view added pleasure,40,1.0
979456,enjoyed getting know ryan keen help make work respect juggle arrangement turn thing well guest recommended,-1,0.0
313687849,rober home awesome place specially location handy reach cbd,0,1.0
275388702,roger tina home conveniently located close many great place eat shop well close transport room clean comfortable well peaceful quiet bathroom kitchen facility excellent roger tina friendly helpful went way make enjoyable keep top list place go back,-1,0.0
215438587,great nice quiet location easy professional communication host loved upstairs bedroom bathroom well courtyard walking distance chapel st,-1,0.0
134548471,location ideal transit right front grocery shop right across street actually walked everywhere queen victoria market museum etc view absolutely stunning loft clean well equipped,-1,0.0
265353796,tracy place spacious great amenity bathroom needed good clean apart great good location,-1,0.0
261107284,pavel great communication skill prompt reply really helpful day arrived letting know home let know get property turned arrived soon met place clean tidy exactly per picture description close queen victoria market free tram town fact within walking distance cbd walked pavel place southern cross station minute first arrived property secure room stayed lockable recommend anyone looking place pavel good value money,-1,0.0
241899184,lovely place quiet safe right across queen victoria market get ton stuff near tram train station moving easy oh rented car parking always available market,70,1.0
185876202,bianca place located one main street hip fun suburb surrounded cafe bar restaurant shopping two tram run straight past making really easy get around best great view sunset evening property extremely clean modern essential provided bed particularly comfortable communication bianca flawless check breeze recommend property thank,110,1.0
168667301,comfortable home though driveway steep,-1,0.0
203892577,great place walking distance clean presented well happily heee time st kilda,7,0.6646928062933657
246680740,shani raj perfect weekend getaway two right size efficient use space clean kitchenette basic item need whipping breakfast morning sun come large window appreciate touch like complimentary egg bread clean crisp linen immaculately bright toilet shower great location lot shop eatery nearby truly enjoyed nearby queen victoria market min walk present lot opportunity acquire fresh fruit low price selection cheese place breadshops coffee shani easy deal amiable pleasant smile let drop luggage check time let check late since nobody coming whole experience made trip memorable thanks shani raj cheer,-1,0.0
293722820,place well maintained pent house type topmost floor storey building view awesome bedroom near popular place like crowne etc feel neighborhood safe walk alone late night bed comfortable bathroom clean nick great host even picked airport,15,0.8289562231404918
244910623,really nice show everithing house help need house really nice quiet,20,0.4009831939645095
149367437,stayed one night great place really clean comfy bed close city pete really nice host,-1,0.0
350293395,gorgeous house location great host amenity lauretta left lovely breakfast yogurt muesli fresh fruit oj nice loaf bread spread bed comfy house full americana local book two nice deck furniture outside way mountainside tree nice view many airbnbs one favorite,-1,0.0
187323564,excellent delighted arrive lovely space large sized nicely furnished room clean ordered presented care intact historic feature giving wonderful feel space friendly host made straightforward easy great location short easy walk suburb centre cosy bed perfect temperature night day made exceptionally comfortable base thanks,-1,0.0
326664782,loved mickey place great location lovely spacious mickey went way help needed,-1,0.0
133186696,place really clean cosy comfortable coupled kristi cat really allows young child pet lover enjoy even convenient reach place car private transport think near public transport alternative head back hotel really affordable host excellent job hosting near major shopping mall like northland plaza family loved shopping,-1,0.0
21697680,kirrily extremely thoughtful host generous time assistance beautiful day bed favourite spot read book cup coffee well done thank kirrily,-1,0.0
252264995,great place felt welcome comfy bed got good night sleep thank,5,0.8770242237153594
189176461,good location comfortable clean great base st kilda great getting city easily,7,1.0
